,run_id,campaign_id,moisture,d10,d50,d90,w_c,w_h,N_total,N_MS,mass_flow_brush_feeder_avg,mass_flow_brush_feeder_std,mass_flow_down_brush_avg,mass_flow_down_brush_std,mass_flow_entrainment_avg,mass_flow_entrainment_std,mass_flow_argon_tracer_avg,mass_flow_argon_tracer_std,mass_flow_feed_vessel_pressure_avg,mass_flow_feed_vessel_pressure_std,mass_flow_methane_avg,mass_flow_methane_std,steam_flow_avg,steam_flow_std,mass_flow_biomass_from_ktron_avg,mass_flow_biomass_from_ktron_std,exit_gas_flowrate_avg,exit_gas_flowrate_std,flow_rate_exit_gas_avg,flow_rate_exit_gas_std,temp_steam_waterboiler_avg,temp_steam_waterboiler_std,temp_steam_superheater_avg,temp_steam_superheater_std,temp_skin_steam_line_to_lance_avg,temp_skin_steam_line_to_lance_std,temp_steam_reactor_entry_avg,temp_steam_reactor_entry_std,temp_full_port_body_valve_avg,temp_full_port_body_valve_std,temp_furnace_top_zone_element_avg,temp_furnace_top_zone_element_std,temp_furnace_middle_zone_element_avg,temp_furnace_middle_zone_element_std,temp_furnace_bottom_zone_element_avg,temp_furnace_bottom_zone_element_std,temp_skin_tube_top_avg,temp_skin_tube_top_std,temp_skin_tube_middle_avg,temp_skin_tube_middle_std,temp_skin_tube_bottom_avg,temp_skin_tube_bottom_std,temp_bucket_seal_top_avg,temp_bucket_seal_top_std,temp_bucket_seal_bottom_avg,temp_bucket_seal_bottom_std,temp_exit_gas_avg,temp_exit_gas_std,temp_ash_knockout_avg,temp_ash_knockout_std,temp_heat_tape_ash_knockout_avg,temp_heat_tape_ash_knockout_std,temp_process_downstream_ash_KO_horizontal_avg,temp_process_downstream_ash_KO_horizontal_std,temp_heat_tape_downstream_ash_knockout_avg,temp_heat_tape_downstream_ash_knockout_std,temp_heat_tape_filter_1_avg,temp_heat_tape_filter_1_std,temp_heat_tape_between_filters_avg,temp_heat_tape_between_filters_std,temp_heat_tape_filter_2_avg,temp_heat_tape_filter_2_std,temp_heat_tape_downstream_second_filter_avg,temp_heat_tape_downstream_second_filter_std,TI_622_avg,TI_622_std,TI_631_avg,TI_631_std,TI_632_avg,TI_632_std,TI_641_avg,TI_641_std,TI_642_avg,TI_642_std,pressure_feeder_vessel_avg,pressure_feeder_vessel_std,pressure_entrainment_avg,pressure_entrainment_std,pressure_reactor_gas_inlet_avg,pressure_reactor_gas_inlet_std,pressure_ash_knockout_vessel_avg,pressure_ash_knockout_vessel_std,output_pressure_ash_knockout_avg,output_pressure_ash_knockout_std,pressure_product_gas_downstream_filters_avg,pressure_product_gas_downstream_filters_std,pressure_system_set_by_PCV_to_vent_avg,pressure_system_set_by_PCV_to_vent_std,pressure_emergency_N2_line_avg,pressure_emergency_N2_line_std,pressure_water_to_steam_system_avg,pressure_water_to_steam_system_std,pressure_primary_quench_avg,pressure_primary_quench_std,pressure_secondary_quench_avg,pressure_secondary_quench_std,pressure_analysis_line_avg,pressure_analysis_line_std,pp_H2O_avg,pp_H2O_std,pp_CO2_avg,pp_CO2_std,pp_Ar_avg,pp_Ar_std,Ar_MS_avg,Ar_MS_std,N2_MS_avg,N2_MS_std,H2O_MS_avg,H2O_MS_std,H2_MS_avg,H2_MS_std,CO_MS_avg,CO_MS_std,CO2_MS_avg,CO2_MS_std,CH4_MS_avg,CH4_MS_std,C2H6_MS_avg,C2H6_MS_std,C2H4_MS_avg,C2H4_MS_std,C2H2_MS_avg,C2H2_MS_std,C3H8_MS_avg,C3H8_MS_std,C3H6_MS_avg,C3H6_MS_std,C6H6_MS_avg,C6H6_MS_std,C7H8_MS_avg,C7H8_MS_std,C10H8_MS_avg,C10H8_MS_std,H2S_MS_avg,H2S_MS_std,Ar_GC_avg,Ar_Gc_std,N2_GC_avg,N2_GC_std,H2O_GC_avg,H2O_Gc_std,H2_GC_avg,H2_GC_std,CO_GC_avg,CO_GC_std,CO2_GC_avg,CO2_GC_std,CH4_GC_avg,CH4_GC_std,C2H6_GC_avg,C2H6_GC_std,NDIR_CO_avg,NDIR_CO_std,NDIR_CO2_avg,NDIR_CO2_std,NDIR_CH4_avg,NDIR_CH4_std,Ar_normalized_avg,Ar_normalized_std,N2_normalized_avg,N2_normalized_std,H2_normalized_avg,H2_normalized_std,CO_normalized_avg,CO_normalized_std,CO2_normalized_avg,CO2_normalized_std,CH4_normalized_avg,CH4_normalized_std,C2H6_normalized_avg,C2H6_normalized_std,C2H4_normalized_avg,C2H4_normalized_std,C2H2_normalized_avg,C2H2_normalized_std,C3H8_normalized_avg,C3H8_normalized_std,C3H6_normalized_avg,C3H6_normalized_std,C6H6_normalized_avg,C6H6_normalized_std,C7H8_normalized_avg,C7H8_normalized_std,C10H8_normalized_avg,C10H8_normalized_std,X_std_avg,X_std_std,X_tot_avg,X_tot_std,X_good_avg,X_good_std,CO_yield_avg,CO_yield_std,tar_loading_avg,tar_loading_std,tar_loading_incl_avg,tar_loading_incl_std,space_time_avg,space_time_std,Ar_inlet_avg,Ar_inlet_std,N2_inlet_avg,N2_inlet_std,H2O_inlet_avg,H2O_inlet_std,H2_inlet_avg,H2_inlet_std,CO_inlet_avg,CO_inlet_std,CO2_inlet_avg,CO2_inlet_std,CH4_inlet_avg,CH4_inlet_std,C2H6_inlet_avg,C2H6_inlet_std,C2H4_inlet_avg,C2H4_inlet_std,C2H2_inlet_avg,C2H2_inlet_std,C3H8_inlet_avg,C3H8_inlet_std,C3H6_inlet_avg,C3H6_inlet_std,C6H6_inlet_avg,C6H6_inlet_std,C7H8_inlet_avg,C7H8_inlet_std,C10H8_inlet_avg,C10H8_inlet_std,Ar_outlet_avg,Ar_outlet_std,N2_outlet_avg,N2_outlet_std,H2O_outlet_avg,H2O_outlet_std,H2_outlet_avg,H2_outlet_std,CO_outlet_avg,CO_outlet_std,CO2_outlet_avg,CO2_outlet_std,CH4_outlet_avg,CH4_outlet_std,C2H6_outlet_avg,C2H6_outlet_std,C2H4_outlet_avg,C2H4_outlet_std,C2H2_outlet_avg,C2H2_outlet_std,C3H8_outlet_avg,C3H8_outlet_std,C3H6_outlet_avg,C3H6_outlet_std,C6H6_outlet_avg,C6H6_outlet_std,C7H8_outlet_avg,C7H8_outlet_std,C10H8_outlet_avg,C10H8_outlet_std,C_inlet_avg,C_inlet_std,H_inlet_avg,H_inlet_std,O_inlet_avg,O_inlet_std,C_outlet_avg,C_outlet_std,H_outlet_avg,H_outlet_std,O_outlet_avg,O_outlet_std,analysis_timestamp,optical_thickness_d90_avg,optical_thickness_d90_std,optical_thickness_d50_avg,optical_thickness_d50_std,optical_thickness_d10_avg,optical_thickness_d10_std,T_cupmix_gas_only_avg,T_cupmix_gas_only_std,volumetric_inlet_gas_only_avg,volumetric_inlet_gas_only_std,C_gas_mass_balance_avg,C_gas_mass_balance_std,CH4_yield_avg,CH4_yield_std,dH_max_avg,dH_max_std,label
0,363,63,18.92,27.7,68.9,175.0,57.93,,601,25,2.00691,0.054654,3.27697,0.00366365,27.5652,0.0446279,2.02,2.41577e-07,0.200832,0.00489626,0.0,0.0,1.59791,2.05095e-07,-0.04,7.95504e-09,0.0388107,0.000195876,0.0675042,0.00980274,164.936,0.161666,424.631,0.539582,30.7418,0.170145,299.926,0.114007,52.3382,0.19789,1372.83,0.500618,1385.18,0.465434,1391.34,1.13506,1353.8,0.776672,1370.84,1.21682,1355.33,1.13098,31.6343,0.154644,31.134,0.114955,641.243,7.9361,304.111,2.22901,200.181,0.211805,208.259,0.5781,202.52,3.191,200.102,0.346899,169.489,0.456796,199.779,0.164975,199.666,1.0652,172.18,0.126831,55.0524,0.32038,12.2642,0.31341,29.1211,0.0502075,17.0796,0.135778,61.0436,0.0736524,62.4921,0.0681055,51.0844,0.0895212,50.1395,0.0792652,71.8376,0.322341,44.0666,0.277342,43.5046,0.27237,97.6034,0.0490703,51.7135,0.0863887,49.3372,0.258437,9.04656,0.169759,9.89241,0.0447586,37.4198,0.0848837,6.11983,0.0260624,3.95411,0.0172617,3.5928,0.0181475,49.0444,0.27797,0.9136,0.00489898,20.884,0.154677,16.7864,0.148965,7.6856,0.0321559,0.9816,0.0276405,0.05,0.0,0.024,0.005,0.04,9.31323e-10,0.0,0.0,0.0,0.0,0.34,0.483046,0.0,0.0,8.748,0.0714143,2.76,0.43589,3.19333,0.0351188,0.0,0.0,,,0.0,0.0,0.0,0.0,6.67667,0.0305505,0.0,0.0,0.0,0.0,16.382,0.146367,7.05434,0.0332407,0.988369,0.0193219,0.0758565,0.000824281,1.03551,0.0123069,0.440903,0.000609359,0.354392,0.00135237,0.162267,0.00145652,0.0207222,0.000511983,0.00105565,6.56751e-06,0.00050654,0.000104695,0.000844517,5.25401e-06,0.0,0.0,0.0,0.0,7.16882e-07,1.01664e-06,0.0,0.0,1.84701e-05,2.34118e-07,0.824894,0.0210665,0.834853,0.0212736,0.783634,0.0199558,0.705625,0.0182299,51.2408,1.65578,1487.95,62.3507,2.80232,0.00462743,0.00139436,1.37087e-10,0.0190276,3.08055e-05,0.0138314,7.23212e-05,0.0,0.0,0.0,0.0,0.00226201,2.52892e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139436,1.68031e-11,0.019034,5.82258e-05,0.000354575,2.63977e-06,0.00810547,9.71061e-05,0.0065151,8.29639e-05,0.00298283,1.93821e-05,0.000381012,1.24597e-05,1.94053e-05,9.79382e-08,9.31923e-06,1.9662e-06,1.55243e-05,7.83506e-08,0.0,0.0,0.0,0.0,1.32214e-08,1.88047e-08,0.0,0.0,3.39508e-07,2.21933e-09,0.0114987,0.000251586,0.506061,0.0029021,0.0252213,0.000221077,0.00997092,0.000103018,0.0186319,0.000243059,0.0128353,0.000103885,2014-06-05 08:20:24,0.191523881918,0.00522692826735,0.48645398165,0.0132759426239,1.20998842367,0.0330221099923,399.569981807,8.42786262093e-05,0.000248011116467,4.09718705793e-07,0.132715787668,0.0176474947287,0.0331371896606,0.00112328229788,14.9699151426,0.365995500229,HighMoisture
1,364,63,18.92,27.7,68.9,175.0,57.93,,901,37,2.00059,0.0556442,3.27687,0.00363912,15.4652,0.0390712,2.02,7.45521e-08,0.200633,0.0047069,0.0,0.0,1.59791,2.10865e-07,-0.04,8.95448e-09,0.0309993,0.00013901,0.068202,0.0109589,164.979,0.256508,425.054,0.455721,32.0288,0.236939,299.994,0.163835,55.4898,0.121204,1368.65,0.168557,1381.86,0.448727,1388.99,0.77103,1353.92,0.750081,1367.2,1.16804,1355.21,1.1181,32.8438,0.144107,32.3464,0.164287,605.148,1.4638,298.312,1.35649,200.204,0.198569,194.979,1.75557,202.711,3.31849,200.076,0.35416,175.315,0.473399,199.825,0.216957,199.903,1.07101,170.941,0.159356,59.8514,0.605366,11.3203,0.349318,30.8729,0.0441501,16.0302,0.298991,55.2347,0.0768727,55.7758,0.0761543,50.8432,0.0823592,49.9188,0.0854144,74.4897,0.289741,44.3171,0.358006,43.8373,0.372977,96.4727,0.0451589,51.4815,0.0951915,49.2293,1.04416,9.13961,0.155912,10.0205,0.063188,37.2372,0.0724937,6.09348,0.0280802,3.93728,0.0183991,4.49811,0.020116,34.6251,0.193486,0.974595,0.00505228,27.387,0.108854,21.9654,0.0914268,9.45378,0.0211281,1.01243,0.0210034,0.06,1.75612e-09,0.00027027,0.00164399,0.02,8.21349e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81351,0.0630791,6.72973,0.450225,3.994,0.0260768,0.0,0.0,,,0.0,0.0,0.0,0.0,8.288,0.0268328,0.0,0.0,0.0,0.0,21.1065,0.0884613,8.86019,0.026074,1.01782,0.0157034,0.0738934,0.000546927,0.568814,0.00510763,0.449894,0.000387462,0.360832,0.000559986,0.155302,0.000682602,0.0166309,0.000308024,0.000985649,3.35837e-06,4.41036e-06,2.68272e-05,0.00032855,1.11946e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28358e-05,1.25436e-07,0.846706,0.0272582,0.852378,0.0274538,0.812595,0.0259059,0.73991,0.0231038,44.7081,0.360932,1085.99,20.482,3.4469,0.00584382,0.00139436,1.21231e-10,0.0106752,2.69699e-05,0.013823,7.36315e-05,0.0,0.0,0.0,0.0,0.00226194,2.51199e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139436,4.75264e-11,0.0107334,4.17413e-05,0.000302122,2.59103e-06,0.00848991,6.72704e-05,0.00680921,5.31048e-05,0.00293061,1.46835e-05,0.000313872,7.77288e-06,1.85996e-05,8.34059e-08,8.44962e-08,5.1397e-07,6.19987e-06,2.7802e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42209e-07,1.60838e-09,0.0114695,0.000256101,0.505725,0.00295468,0.0251956,0.000224993,0.0101059,7.18193e-05,0.0189662,0.000167929,0.0129725,7.9122e-05,2014-06-05 08:20:51,0.234834688993,0.00649174393927,0.596459659997,0.016488464287,1.48361265609,0.041012822721,429.640923951,7.27886711426e-05,0.000201631977545,3.41447616808e-07,0.118621497111,0.022687834069,0.0273771083726,0.00103988779588,14.5586206303,0.372373135246,HighMoisture
2,366,63,19.84,25.3,69.3,172.0,57.26,,901,36,2.00475,0.0721252,3.27888,0.00360005,18.4846,0.0391038,2.02,7.45521e-08,0.200544,0.00397681,0.0,0.0,1.59791,2.10865e-07,-0.04,8.95448e-09,0.033229,0.000224381,0.0687125,0.01125,165.001,0.196499,425.043,0.652307,32.4409,0.249208,300.017,0.175097,55.9049,0.11585,1371.34,0.521057,1381.75,0.53932,1385.85,0.680485,1353.8,0.760469,1368.73,1.2817,1355.12,1.09868,32.9574,0.187357,32.5648,0.144556,674.836,3.2721,340.682,1.28905,200.249,0.200192,209.292,2.55267,203.234,3.21723,200.079,0.30827,181.481,0.345061,199.86,0.244542,200.029,1.11521,171.482,0.148444,60.6888,0.671954,11.8506,0.540676,31.014,0.0732783,16.3919,0.360558,56.576,0.0480134,57.4238,0.0508666,51.0477,0.0777131,50.1436,0.0686013,73.3386,0.316709,39.5644,0.180824,38.943,0.178931,95.976,0.0421006,51.6723,0.0993682,49.1541,0.294947,9.18807,0.200284,9.62856,0.0459338,37.4807,0.0805255,6.07807,0.0354012,3.92386,0.0236435,4.19639,0.0282997,38.6125,0.219511,1.01,0.00239046,25.7261,0.132153,20.2883,0.130329,9.00194,0.0339596,1.0675,0.019328,0.06,1.78103e-09,0.0105556,0.00232311,0.0269444,0.00467177,0.0,0.0,0.0,0.0,0.0166667,0.0736788,0.0,0.0,7.18611,0.164148,12.2778,0.454257,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.586,0.117218,8.42805,0.0394175,1.05479,0.014294,0.0733769,0.000803724,0.675166,0.00677782,0.449818,0.000612975,0.354738,0.00103288,0.157403,0.00114949,0.0186642,0.000267666,0.00104912,4.57429e-06,0.000184488,3.9952e-05,0.000470919,8.06321e-05,0.0,0.0,0.0,0.0,2.90645e-08,1.28386e-07,0.0,0.0,1.25647e-05,2.75996e-07,0.859299,0.0339905,0.86668,0.0343967,0.820336,0.0322427,0.740406,0.0291754,41.1763,0.966889,1291.99,66.2567,3.26494,0.00510525,0.00139436,1.21231e-10,0.0127595,2.69924e-05,0.0139575,0.000100081,0.0,0.0,0.0,0.0,0.00226333,2.48503e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139436,5.56572e-11,0.0128301,3.23855e-05,0.000335613,2.40057e-06,0.00854879,9.87654e-05,0.00674186,8.62958e-05,0.00299122,1.67404e-05,0.00035476,8.73713e-06,1.99374e-05,1.34629e-07,3.50956e-06,7.89906e-07,8.96061e-06,1.58981e-06,0.0,0.0,0.0,0.0,5.55989e-10,2.46285e-09,0.0,0.0,2.38802e-07,6.27021e-09,0.0113854,0.000328315,0.510385,0.00398952,0.0253037,0.000295054,0.010155,0.000110286,0.0193422,0.000239982,0.0130599,0.000114402,2014-06-05 08:21:18,0.2242139993,0.00800886845881,0.556490734193,0.0198777110377,1.5243007067,0.0544476432772,420.609359958,8.51580791685e-05,0.000212869612858,3.32829706193e-07,0.106960870113,0.0282775853714,0.0311997921535,0.00126207909298,15.2437197627,0.50296779533,HighMoisture
3,368,63,19.61,27.0,69.1,186.2,55.47,,961,41,2.01703,0.0549566,3.28176,0.00355408,15.465,0.0393095,2.02,3.07797e-08,0.200312,0.00260335,0.0,0.0,1.59791,2.12134e-07,-0.04,9.06147e-09,0.0313257,0.000120807,0.0691259,0.00929078,165.012,0.489806,425.208,0.2521,32.1636,0.299197,299.999,0.244794,54.696,0.0941762,1369.12,0.148407,1373.7,0.386253,1371.53,0.917016,1353.95,0.758093,1358.69,1.32267,1355.19,1.08862,32.3494,0.146613,32.8841,0.254698,564.854,2.91231,277.907,0.673963,200.246,0.250192,197.397,2.93164,202.362,2.96036,199.993,0.107606,178.856,0.217368,199.863,0.231405,199.74,0.800127,180.266,0.170001,67.0831,1.50257,11.936,0.56207,33.7667,0.0923547,16.5107,0.307249,55.3087,0.0423545,55.8511,0.0511403,51.1729,0.0513485,50.108,0.0469838,74.6777,0.276627,41.519,0.168063,40.7268,0.190259,94.3119,0.0342666,51.6948,0.0645189,49.3318,0.166002,8.9666,0.157782,9.63828,0.0670624,37.5578,0.0630167,6.10254,0.0259197,3.93677,0.0172028,4.45122,0.0172039,34.1644,0.157068,0.809268,0.00263652,27.569,0.107117,21.9812,0.0564887,9.67634,0.0274551,1.2278,0.0129445,0.06,2.04043e-09,0.0212195,0.00331295,0.03,1.02021e-09,0.0,0.0,0.0,0.0,5.35122,0.909979,3.27073,1.07057,3.87561,0.0582258,13.7805,0.419058,4.0525,0.0125831,0.0,0.0,,,0.0,0.0,0.0,0.0,8.5075,0.025,0.0,0.0,0.0,0.0,20.9587,0.0786123,9.02664,0.0330474,1.16944,0.011397,0.0725249,0.000480253,0.556651,0.00412676,0.44918,0.000568016,0.35814,0.000566647,0.157657,0.000524539,0.0200043,0.000166525,0.000977586,2.7482e-06,0.0003457,5.3706e-05,0.000488793,1.3741e-06,0.0,0.0,0.0,0.0,8.71868e-06,1.4823e-06,5.32897e-06,1.74554e-06,6.31445e-06,8.76932e-08,0.873697,0.0251209,0.881591,0.0253255,0.831879,0.0238024,0.74861,0.0211672,54.2898,4.69445,1474.17,41.5519,3.46394,0.00459127,0.00139436,1.61869e-10,0.0106751,2.71344e-05,0.0139421,7.53738e-05,0.0,0.0,0.0,0.0,0.00226532,2.45329e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139436,5.20625e-11,0.0107021,1.5203e-05,0.00025351,1.3674e-06,0.00863632,6.60259e-05,0.00688583,4.13972e-05,0.0030312,1.67809e-05,0.000384632,5.35797e-06,1.87954e-05,7.24839e-08,6.64796e-06,1.04511e-06,9.39772e-06,3.6242e-08,0.0,0.0,0.0,0.0,1.67637e-07,2.85535e-08,1.02467e-07,3.35369e-08,1.21409e-07,2.08315e-09,0.0114696,0.000250905,0.51012,0.00301413,0.025327,0.000224038,0.0103743,6.07969e-05,0.01948,0.000155509,0.0132017,7.13853e-05,2014-06-05 08:21:49,0.221720877628,0.00601067635131,0.59745915216,0.0161966416297,1.52905286719,0.0414514050598,429.622503654,6.05243928249e-05,0.000200639900065,2.65967942079e-07,0.0951181443959,0.020831066079,0.0335500389051,0.000922699500671,15.080451431,0.379498850028,HighMoisture
4,369,63,22.66,24.0,66.7,170.7,56.32,,721,31,2.02768,0.0497437,3.27638,0.00370248,18.4889,0.0380685,2.02,1.79475e-07,0.200943,0.0065573,0.0,0.0,1.59791,2.08758e-07,-0.0394313,0.00231746,0.0329865,0.000103256,0.0710957,0.0111202,164.99,0.118688,424.883,0.153827,32.7414,0.19472,300.002,0.171611,52.7755,0.116229,1368.03,0.210134,1374.68,0.318667,1373.08,1.05027,1353.85,0.760413,1360.12,1.15973,1355.22,1.14135,33.1027,0.105828,33.3891,0.1358,522.787,2.36487,240.47,2.11181,200.098,0.254462,185.335,0.793535,201.82,2.92625,199.958,0.107126,173.809,0.105875,199.778,0.243458,199.602,0.784826,180.851,0.169473,63.8411,0.875656,11.8554,0.211939,31.6227,0.0988168,16.7616,0.137111,56.5938,0.0522023,57.3471,0.0628486,50.8963,0.0798285,49.8435,0.070335,74.929,0.327739,46.7132,0.141135,46.0697,0.149962,95.5966,0.0604842,51.4042,0.0829702,49.1797,0.32531,8.69294,0.180533,9.11684,0.0669493,37.6734,0.0730793,5.92139,0.0272695,3.82122,0.0181615,4.2271,0.0132145,38.8235,0.0978621,0.974516,0.00505879,25.4716,0.0664378,20.2748,0.041623,8.9171,0.0216323,1.18677,0.00791079,0.06,1.52084e-09,0.0258065,0.0050161,0.03,7.60422e-10,0.0,0.0,0.0,0.0,5.80323,0.810137,3.47419,0.779302,7.33548,0.0709384,12.0,0.0,3.8675,0.0275379,0.0,0.0,,,0.0,0.0,0.0,0.0,7.8525,0.0386221,0.0,0.0,0.0,0.0,19.575,0.0704788,8.35964,0.0271546,1.15058,0.00731772,0.0742353,0.000343403,0.681811,0.00302845,0.447323,0.000423426,0.356059,0.000358984,0.156599,0.000472749,0.0208416,0.000111642,0.0010537,2.03222e-06,0.000453106,8.75995e-05,0.000526851,1.01611e-06,0.0,0.0,0.0,0.0,1.01921e-05,1.42749e-06,6.10104e-06,1.36803e-06,1.28823e-05,1.25111e-07,0.872158,0.0227928,0.88124,0.0231655,0.828156,0.0215752,0.751702,0.0192612,76.5,3.44916,1553.83,62.4578,3.25734,0.00506639,0.00139436,1.77827e-10,0.0127624,2.62778e-05,0.0143892,7.88353e-05,0.0,0.0,0.0,0.0,0.0022616,2.55573e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139436,3.68138e-11,0.0128065,3.31965e-05,0.000321458,1.90001e-06,0.00840223,4.37388e-05,0.00668797,3.02083e-05,0.00294143,1.14163e-05,0.000391482,3.74616e-06,1.97919e-05,6.19533e-08,8.51585e-06,1.67083e-06,9.89594e-06,3.09767e-08,0.0,0.0,0.0,0.0,1.91421e-07,2.66956e-08,1.14602e-07,2.57367e-08,2.4197e-07,2.26819e-09,0.0111634,0.000218577,0.525659,0.00309511,0.0256567,0.000210168,0.0101017,4.48514e-05,0.0191907,0.000108135,0.0128923,4.91733e-05,2014-06-05 08:22:11,0.219953980489,0.00533654984471,0.562910711687,0.0136574071738,1.56442268623,0.0379562107705,420.600388469,6.83908541421e-05,0.000213365986072,3.31807893729e-07,0.0947839368365,0.0189615548664,0.0350815534536,0.000821033186255,17.1376865205,0.38998648389,HighMoisture
5,370,63,22.66,24.0,66.7,170.7,56.32,,601,26,2.01741,0.0524926,3.27782,0.00347207,21.5088,0.0416326,2.02,2.41577e-07,0.200765,0.00520383,0.0,0.0,1.59791,2.05095e-07,-0.04,7.95504e-09,0.0344994,0.000272836,0.0674376,0.0111396,164.885,0.128226,424.335,0.461405,31.2817,0.202336,299.957,0.252364,49.3955,0.0861962,1370.68,0.133831,1376.36,0.442729,1374.42,1.14469,1353.82,0.75314,1362.26,1.17591,1354.74,1.0977,31.1991,0.127642,31.6171,0.273471,524.605,4.71015,213.926,2.51145,199.996,0.268112,178.23,0.617434,201.575,3.00007,199.929,0.0995107,171.537,0.394104,199.793,0.222296,199.496,0.781403,180.922,0.169034,55.9597,0.332581,11.8267,0.331569,30.2162,0.149347,16.4038,0.311128,58.191,0.0414045,59.1905,0.0439782,51.1806,0.0608326,50.2022,0.0521675,74.6916,0.282184,48.7204,0.128086,48.2565,0.118518,96.9203,0.090763,51.7595,0.0760298,49.3665,0.151866,8.99176,0.149082,9.2613,0.0621448,37.8708,0.0645246,5.9618,0.0289292,3.84595,0.0188217,4.04192,0.0320024,43.0619,0.26242,0.816923,0.00788377,23.4608,0.177469,18.8042,0.0507679,8.56846,0.0594436,1.12,0.0354401,0.0534615,0.00485165,0.025,0.00509902,0.04,1.05367e-09,0.0,0.0,0.0,0.0,5.81923,0.950797,2.81538,0.851677,7.77308,0.0533494,7.53846,0.508391,3.69667,0.0351188,0.0,0.0,,,0.0,0.0,0.0,0.0,7.45667,0.0378594,0.0,0.0,0.0,0.0,18.421,0.0608895,7.99802,0.0709406,1.09115,0.0260419,0.0764261,0.0010272,0.814223,0.00951082,0.443568,0.000933799,0.35554,0.00183803,0.162003,0.000562593,0.021173,0.000555376,0.00101061,8.91839e-05,0.000472245,9.41572e-05,0.000756302,4.22582e-06,0.0,0.0,0.0,0.0,1.09981e-05,1.7673e-06,5.32737e-06,1.62368e-06,1.46972e-05,1.56723e-07,0.854089,0.0162271,0.863824,0.0162074,0.810484,0.0157184,0.732361,0.0159051,76.3498,3.88143,1572.05,102.238,3.09985,0.00414208,0.00139436,1.37087e-10,0.014847,2.8738e-05,0.0143729,8.31919e-05,0.0,0.0,0.0,0.0,0.0022626,2.39669e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139436,0.0,0.0148554,3.51962e-05,0.000281852,4.8172e-06,0.00809428,0.000124291,0.0064874,5.92557e-05,0.00295621,4.26354e-05,0.000386486,1.52554e-05,1.84494e-05,1.74476e-06,8.63585e-06,1.81556e-06,1.37998e-05,1.09134e-07,0.0,0.0,0.0,0.0,2.00863e-07,3.35482e-08,9.70296e-08,2.90763e-08,2.6816e-07,2.08977e-09,0.0111193,0.000230329,0.52502,0.00326615,0.0256154,0.000221122,0.00991643,0.000119025,0.0184757,0.000330041,0.0126817,0.000144871,2014-06-05 08:22:34,0.208259778621,0.00538076452778,0.532982671823,0.0137705622923,1.48124767544,0.0382706877038,412.694011823,6.72310857823e-05,0.000224205811564,2.99695308329e-07,0.108519099317,0.0134247059564,0.0347303332546,0.000964841361462,17.1509624463,0.411244685987,HighMoisture
