run_id,run_date,quality,biomass_loaded,biomass_moisture,feeder_slope,feeder_intercept,valid_run,timestamp_start,timestamp_end,ss_start,ss_end,tar_taken,ash_taken,description,notes,biomass,particle_size,C_pct,H_pct,O_pct,N_pct,S_pct,ash_pct,HHV,cellulose_pct,lignin_pct,zone1temp,zone2temp,zone3temp,steamtemp,pressure,biomass_rate,s_to_b,run_id 2,space_time_avg,space_time_std,pp_CO2_avg,pp_CO2_std,pp_H2O_avg,pp_H2O_std,pp_Ar_avg,pp_Ar_std,degas_flow_avg,degas_flow_std,entrainment_flow_avg,entrainment_flow_std,entrainment_avg,entrainment_std,rx_fur_z1_op_avg,rx_fur_z1_op_std,rx_fur_z2_op_avg,rx_fur_z2_op_std,rx_fur_z3_op_avg,rx_fur_z3_op_std,steam_fur_z1_op_avg,steam_fur_z1_op_std,steam_fur_z2_op_avg,steam_fur_z2_op_std,steam_fur_z3_op_avg,steam_fur_z3_op_std,tube_temp_5_avg,tube_temp_5_std,tube_temp_1_avg,tube_temp_1_std,tube_temp_2_avg,tube_temp_2_std,tube_temp_3_avg,tube_temp_3_std,tube_temp_4_avg,tube_temp_4_std,zone1temp_avg,zone1temp_std,zone2temp_avg,zone2temp_std,zone3temp_avg,zone3temp_std,producttemp_avg,producttemp_std,rx_out_b_temp_avg,rx_out_b_temp_std,ash_ko_temp_avg,ash_ko_temp_std,bh_temp_avg,bh_temp_std,s_fur_z1_temp_avg,s_fur_z1_temp_std,s_fur_z2_temp_avg,s_fur_z2_temp_std,s_fur_z3_temp_avg,s_fur_z3_temp_std,steam_sh_out_temp_avg,steam_sh_out_temp_std,steam_fur_in_temp_avg,steam_fur_in_temp_std,s_pc_temp_avg,s_pc_temp_std,analysis_gas_temp_avg,analysis_gas_temp_std,quench_vessel_Temp_avg,quench_vessel_Temp_std,feed_temp_avg,feed_temp_std,steamtemp_avg,steamtemp_std,ent_gas_flow_avg,ent_gas_flow_std,massflowrate_avg,massflowrate_std,sweep_supply_press_avg,sweep_supply_press_std,quench_supply_press_avg,quench_supply_press_std,lance_press_avg,lance_press_std,chiller_outlet_press_avg,chiller_outlet_press_std,pressure_avg,pressure_std,purge_n2_supply_press_avg,purge_n2_supply_press_std,backup_quench_press_avg,backup_quench_press_std,tracer_press_avg,tracer_press_std,baghouse_dp_avg,baghouse_dp_std,rx_outlet_press_avg,rx_outlet_press_std,degasser_flow_avg,degasser_flow_std,sweep_flow_avg,sweep_flow_std,tracer_flow_avg,tracer_flow_std,o2_perc_avg,o2_perc_std,flare_temp_avg,flare_temp_std,CO2_NDIR_avg,CO2_NDIR_std,CO_NDIR_avg,CO_NDIR_std,CH4_NDIR_avg,CH4_NDIR_std,comp_air_press_avg,comp_air_press_std,analysis_inlet_press_avg,analysis_inlet_press_std,analysis_discharge_press_avg,analysis_discharge_press_std,flareline_press_avg,flareline_press_std,steam_vent_flow_avg,steam_vent_flow_std,syngas_coriolis_flow_avg,syngas_coriolis_flow_std,boiler_discharge_press_avg,boiler_discharge_press_std,syngas_humidity_avg,syngas_humidity_std,steamflowrate_avg,steamflowrate_std,zone1power_avg,zone1power_std,zone2power_avg,zone2power_std,zone3power_avg,zone3power_std,RPM_avg,RPM_std,ent_press_avg,ent_press_std,feeder_rpm_avg,feeder_rpm_std,injection_psi_avg,injection_psi_std,degasser_press_avg,degasser_press_std,degasser_temp_avg,degasser_temp_std,net_entrainment_flow_avg,net_entrainment_flow_std,reactor_entrainment_flow_avg,reactor_entrainment_flow_std,secondary_entrainment_avg,secondary_entrainment_std,exit_gas_flowrate_avg,exit_gas_flowrate_std,mol_pct_H2_avg,mol_pct_H2_std,mol_pct_O2_avg,mol_pct_O2_std,mol_pct_N2_avg,mol_pct_N2_std,mol_pct_CH4_avg,mol_pct_CH4_std,mol_pct_CO_avg,mol_pct_CO_std,mol_pct_CO2_avg,mol_pct_CO2_std,mol_pct_Ar_avg,mol_pct_Ar_std,mol_pct_C2H6_avg,mol_pct_C2H6_std,mol_pct_C2H4_avg,mol_pct_C2H4_std,mol_pct_C2H2_avg,mol_pct_C2H2_std,mol_pct_C3H8_avg,mol_pct_C3H8_std,mol_pct_C3H6_avg,mol_pct_C3H6_std,Ar_normalized_avg,Ar_normalized_std,N2_normalized_avg,N2_normalized_std,H2_normalized_avg,H2_normalized_std,CO_normalized_avg,CO_normalized_std,CO2_normalized_avg,CO2_normalized_std,CH4_normalized_avg,CH4_normalized_std,C2H6_normalized_avg,C2H6_normalized_std,C2H4_normalized_avg,C2H4_normalized_std,C2H2_normalized_avg,C2H2_normalized_std,C3H8_normalized_avg,C3H8_normalized_std,C3H6_normalized_avg,C3H6_normalized_std,Ar_inlet_avg,Ar_inlet_std,N2_inlet_avg,N2_inlet_std,H2O_inlet_avg,H2O_inlet_std,H2_inlet_avg,H2_inlet_std,CO_inlet_avg,CO_inlet_std,CO2_inlet_avg,CO2_inlet_std,CH4_inlet_avg,CH4_inlet_std,C2H6_inlet_avg,C2H6_inlet_std,C2H4_inlet_avg,C2H4_inlet_std,C2H2_inlet_avg,C2H2_inlet_std,C3H8_inlet_avg,C3H8_inlet_std,C3H6_inlet_avg,C3H6_inlet_std,Ar_outlet_avg,Ar_outlet_std,N2_outlet_avg,N2_outlet_std,H2O_outlet_avg,H2O_outlet_std,H2_outlet_avg,H2_outlet_std,CO_outlet_avg,CO_outlet_std,CO2_outlet_avg,CO2_outlet_std,CH4_outlet_avg,CH4_outlet_std,C2H6_outlet_avg,C2H6_outlet_std,C2H4_outlet_avg,C2H4_outlet_std,C2H2_outlet_avg,C2H2_outlet_std,C3H8_outlet_avg,C3H8_outlet_std,C3H6_outlet_avg,C3H6_outlet_std,C_inlet_avg,C_inlet_std,H_inlet_avg,H_inlet_std,O_inlet_avg,O_inlet_std,C_outlet_avg,C_outlet_std,H_outlet_avg,H_outlet_std,O_outlet_avg,O_outlet_std,X_std_avg,X_std_std,X_tot_avg,X_tot_std,X_good_avg,X_good_std,CO_yield_avg,CO_yield_std,delta_H_avg,delta_H_std,dH_max_avg,dH_max_std,actual_MFR,X_good_C,A_tube,V_tube,V_dot_out,dH_max/A,dH_max/A/T^4,tau_min,Re_in,Re_out,CH4_yield,X_tot_C,tube_type,mixing_guess,V_dot_in,optical_thickness,C_H2O,X_std_c,pp_H2O_corr
002-001b,2011-12-18,G,1,8.28,1,0,1,12/18/2010 10:30:00 PM,12/19/2010 4:00:00 AM,12/19/2010 1:00:00 AM,12/19/2010 4:00:00 AM,0,1,,,30/80 rice hulls,30mesh/80mesh,39.5,4.89,35.11,0.42,0.05,20.02,6795,54.3,23,1400,1400,1400,1000,25,30,0.75,002-001b,1.59485,0.0481576,0,0,9.56197,0.394673,0.354059,0.0128031,0,0,5,0,13.6839,0.465465,99.9838,0.0366268,84.4288,0.441142,71.2758,0.343121,100,0,66.3972,0.425792,61.8181,0.715384,1386.69,0.148708,1372.83,1.65687,1380.51,0.481569,1395.62,0.185638,1396,0.151301,1382.47,1.82941,1400.02,0.0707666,1400.02,0.0781128,972.337,2.35218,975.054,2.32734,78.218,0.96191,-92.9254,0.785089,985.135,0.598522,1075,0.202791,1075.01,0.591851,223.051,7.4821,131.742,0.401569,161.682,0.950296,18.3799,0.307509,195.821,6.52907,297.718,0.511651,867.123,0.651435,13.6839,0.465465,29.8421,0.885761,58.8656,0.556263,191.773,271.741,24.5606,0.554597,84.3795,0.52556,25.0271,0.589956,125.167,0.809585,14.3458,3.124,62.8494,0.609921,-4.69411,31.0747,24.5058,0.589895,1.29211,0.38137,10.5158,1.90776,9.68651,0.10331,107.534,0.0000370204,,,5.15318,0.0495235,10.2071,0.0587801,2.36749,0.0161269,106.422,2.69806,2.67822,0.375558,2.68245,0.286906,25.065,0.915389,16.7321,20.3525,-0.0616287,0.595081,76.2625,4.65305,0.232662,4.67892,23.001,1.11799,14.8222,0.238544,13.8352,0.200885,10.6556,0.681124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569912,0.00561956,17.2007,0.15405,0,0,58.2868,0.424548,2.09981,0.0143396,9.14,0.0769219,4.90093,0.0916159,1.17481,0.00574316,0,0,0.077963,0.00406533,0,0,0.0037037,0.0132175,0,0,0.0351523,0.000366399,1.74401,0.0180739,0.514634,0.00149485,0.273466,0.00153121,0.14663,0.00229835,0.0628273,0.000458445,0,0,0.00233275,0.000123154,0,0,0.000110115,0.000392972,0,0,0.00668636,0.0000713121,0.274731,0.00920059,0.178149,0.00783848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669531,0.0000629932,0.332188,0.00438565,0,0,0.0980293,0.00132015,0.0520905,0.000716082,0.0279308,0.000582955,0.0119673,0.000156873,0,0,0.000444263,0.0000225503,0,0,0.0000210482,0.0000751173,0,0,0.113419,0.00336646,6.53557,0.280593,0.319559,0.00973418,0.0929403,0.00124137,0.245873,0.00321789,0.107952,0.00157029,0.812015,0.0289548,0.820399,0.0288864,0.706378,0.0253371,0.459819,0.0164616,52.8248,1.78534,38.3118,0.816812,29.8421,0.7762395604,0.6810170007,0.0151356331,0.0355025443,56.256745365,0.1295390302,0.4263253076,7991.6943465,11346.060568,0.1055140673,0.9015373626,SiC,633.70779305,0.0088371976,0.4053839777,20.158992591,0.8923241758,15.400046117
004-013,2011-01-08,G,1,7.4,1,0,1,01/08/2011 8:30:00 PM,01/09/2011 4:30:00 AM,01/08/2011 10:00:00 PM,01/09/2011 12:00:00 AM,0,1,,Run sheet: EH2-SD-013,30/80 rice hulls,30mesh/80mesh,39.5,4.89,35.11,0.42,0.05,20.02,6795,54.3,23,1400,1400,1400,1000,10,50,0.5,004-013,1.26288,0.0600038,0,0,5.34223,0.286111,0.385274,0.0202892,0,0,5,0,7.21401,0.731044,100,0.000177561,86.0354,0.1362,75.471,0.216302,100,0,66.3568,0.214801,63.1056,0.50304,1380.75,0.239669,1308.51,0.449691,1358.71,0.342941,1383.32,0.231936,1388.13,0.26907,1300.88,0.483,1400.01,0.0898732,1399.99,0.0924968,929.291,6.85295,927.906,6.89403,78.7813,1.33366,66.8695,4.53563,976.751,0.51197,1075,0.189648,1075.01,0.354307,226.652,2.04951,117.465,0.169533,161.864,0.69374,10.2354,1.16573,192.154,2.18939,285.586,0.493607,835.155,0.814441,7.21401,0.731044,49.567,1.25964,53.0217,0.557505,242.77,40.1395,10.1395,0.353112,84.1683,0.913679,10.0263,0.317764,125.013,1.5389,6.85332,0.624264,32.2043,0.516033,1.60757,0.334967,9.49912,0.317626,1.0387,0.30054,7.43836,1.50712,21.7694,0.0794452,107.534,0.0000406816,,,5.90882,0.0322929,18.543,0.132379,4.47227,0.0340956,95.9603,1.15436,5.4163,0.399357,5.52351,0.307081,10.7654,0.775953,0.0404896,1.31852,82.7867,23.5584,78.4086,3.49666,28.0234,14.4703,25.0022,1.18351,12.5564,0.19674,14.2179,0.205069,11.8561,2.03033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495725,0.00276356,21.4609,0.107276,0,0,42.488,0.290828,4.29829,0.0438236,18.1831,0.144136,5.91457,0.0325705,3.03171,0.0109774,0,0,0.559714,0.0133913,1.20286,0.0503851,0,0,0,0,0.0587338,0.000397085,0.823135,0.00837891,0.415757,0.0019986,0.352251,0.00140442,0.114582,0.000583129,0.0832678,0.000605197,0,0,0.0108426,0.000229585,0.0233003,0.000914602,0,0,0,0,0.0150269,0.0000548391,0.146144,0.0143277,0.200518,0.00831153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150287,0.000051124,0.210623,0.00178815,0,0,0.106386,0.000701727,0.0901404,0.00106785,0.0293198,0.000197198,0.0213083,0.000299158,0,0,0.0027748,0.000074585,0.0059631,0.000258617,0,0,0,0,0.190194,0.00483338,7.44844,0.297847,0.425274,0.0110438,0.158244,0.00193389,0.321031,0.00275114,0.14878,0.00136546,0.739877,0.0175694,0.831716,0.0197673,0.627883,0.0148608,0.473773,0.0113702,63.799,1.65071,47.8274,1.13261,49.567,0.6899813187,0.6810170007,0.0151356331,0.0542640031,70.229377457,0.1665698874,0.2789258485,5934.6680009,10355.331544,0.1120345542,0.9139736264,SiC,744.07570528,0.0131207095,0.4535102184,15.28255772,0.8130516484,13.708101696
004-015,2011-01-09,G,1,7.4,1,0,1,01/09/2011 1:00:00 PM,01/09/2011 6:00:00 PM,01/09/2011 4:47:00 PM,01/09/2011 6:00:00 PM,0,0,,Run sheet: EH2-SD-015,30/80 rice hulls,30mesh/80mesh,39.5,4.89,35.11,0.42,0.05,20.02,6795,54.3,23,1400,1400,1400,1000,10,40,0.5,004-015,1.40176,0.0746863,0,0,4.48707,0.268098,0.404457,0.0226993,0,0,5,0,8.33494,0.722819,100,0.000994885,83.9199,0.107535,74.9348,0.145066,100,0,63.3253,0.217276,65.8564,0.168302,1381.13,0.168951,1308.86,0.261334,1358.57,0.207143,1387,0.14262,1389.43,0.168519,1303.43,0.319219,1399.98,0.0824053,1399.97,0.0874218,915.415,3.17824,912.955,3.17768,70.9864,0.482728,62.4246,0.564738,982.133,0.562747,1075,0.170715,1075,0.173225,227.555,2.50724,117.136,0.227417,161.181,0.745801,12.7517,0.24704,189.532,8.27726,267.54,0.530711,815.867,1.02237,8.33494,0.722819,39.5021,1.19228,53.8776,0.725383,148.666,69.975,10.0685,0.358807,84.3504,0.561393,10.0292,0.295447,125.157,1.16387,8.52909,0.517527,58.9349,1.22081,1.22779,0.316064,7.24709,0.257375,1.11402,0.382625,7.57425,1.96681,21.7749,0.104584,107.534,0.0000102861,,,5.27067,0.0332371,15.0606,0.0300938,3.73711,0.00756977,95.4922,1.25724,6.41736,0.330718,6.43108,0.190067,12.1114,0.76662,-0.0243009,1.28714,61.4738,29.0738,78.5663,3.42263,29.1335,15.5043,19.9966,1.41969,12.4967,0.197274,13.3132,0.205232,11.6261,1.92495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481036,0.0026669,18.9945,0.0966943,0,0,48.1818,0.22161,3.38,0.0123443,14.6141,0.048271,5.40773,0.0308501,3.12409,0.0114055,0,0,0.319545,0.00652998,0,0,0,0,0,0,0.0731373,0.000354472,1.12798,0.00735157,0.444669,0.000822762,0.342124,0.000937887,0.126597,0.000474258,0.0791278,0.000257861,0,0,0.00748102,0.000165708,0,0,0,0,0,0,0.0150307,0.0000721915,0.168148,0.014191,0.160299,0.00996022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150278,0.0000585785,0.231774,0.00192373,0,0,0.0913702,0.000634131,0.0702993,0.000498005,0.0260129,0.000182841,0.0162592,0.000131326,0,0,0.00153708,0.0000300109,0,0,0,0,0,0,0.151574,0.0045749,5.95378,0.356656,0.33948,0.0125515,0.115646,0.000743694,0.253925,0.00168484,0.122325,0.000774541,0.742503,0.0133446,0.762781,0.0137107,0.635258,0.0112664,0.463685,0.00851386,50.2616,2.51408,40.6842,1.12219,39.5021,0.6980857143,0.6810170007,0.0151356331,0.0487261573,59.740358839,0.1404398901,0.3106264469,5857.5563206,9679.5982472,0.1072690567,0.8382208791,SiC,664.99304628,0.0111344747,0.4258946796,14.396637907,0.8159373626,11.540970581
004-016,2011-01-09,G,1,7.4,1,0,1,01/09/2011 7:55:00 PM,01/09/2011 10:00:00 PM,01/09/2011 7:55:00 PM,01/09/2011 9:20:00 PM,0,1,,Run Sheet: EH2-SD-016,30/80 rice hulls,30mesh/80mesh,39.5,4.89,35.11,0.42,0.05,20.02,6795,54.3,23,1400,1400,1400,1000,10,65,0.5,004-016,1.00102,0.0419659,0,0,5.61817,0.278454,0.316876,0.0166568,0,0,5,0,8.57623,0.717684,100,0,87.5065,0.191493,79.7084,0.183471,100,0,74.3219,0.538202,61.5053,0.283899,1376.52,0.177795,1298.88,0.845246,1354.53,0.353304,1383.74,0.137566,1385.34,0.324345,1291.86,0.761713,1400.02,0.0817579,1399.98,0.0916515,857.721,1.12283,855.254,1.0931,69.6319,2.67108,58.2153,4.35319,952.982,1.03008,1074.98,0.324845,1075,0.240146,224.223,2.17205,117.593,0.254172,161.389,0.779008,12.7601,0.242001,196.195,1.30628,289.388,2.80698,856.355,3.22968,8.57623,0.717684,64.3842,1.22848,54.2842,0.687096,683.649,45.2974,10.0782,0.411787,84.2412,1.22114,10.0374,0.36392,124.895,2.05408,8.59463,0.53867,50.6052,1.29104,1.76309,0.301008,8.72581,0.276447,1.19966,0.410999,8.42567,2.08455,21.7842,0.109402,107.534,0.0000122274,,,5.07632,0.0281536,19.6561,0.124219,5.19302,0.0393849,95.3915,1.42889,6.09368,0.379733,6.08285,0.252911,11.9966,0.791237,0.0255576,1.32421,205.394,9.37753,78.1042,3.66062,26.901,14.5413,32.1819,1.35365,12.5491,0.195292,14.685,0.210514,13.3555,1.97815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540073,0.00283779,17.6752,0.107126,0,0,42.8076,0.235147,4.7704,0.026533,18.4972,0.0959392,5.2268,0.0207605,2.7812,0.00971253,0,0,1.0336,0.0532979,1.4468,0.041,0,0,0,0,0.057169,0.000355909,0.879929,0.00628938,0.363314,0.001436,0.380211,0.000892954,0.107439,0.000510563,0.0980561,0.00039815,0,0,0.0212428,0.00103414,0.0297377,0.000782443,0,0,0,0,0.0150371,0.0000755173,0.173452,0.0140747,0.258401,0.00949286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150203,0.0000596871,0.231193,0.00181388,0,0,0.0954585,0.000690705,0.0998986,0.000757876,0.0282283,0.000141207,0.0257636,0.000195149,0,0,0.00558275,0.000300101,0.00781416,0.000238782,0,0,0,0,0.247049,0.0047138,9.60143,0.339921,0.550085,0.0121027,0.180684,0.00187171,0.331931,0.00309017,0.156355,0.000965173,0.623946,0.00818024,0.732558,0.00948231,0.519488,0.00675196,0.405036,0.00538913,83.2784,2.33034,61.0354,1.10457,64.3842,0.5708659341,0.6810170007,0.0151356331,0.0608665099,89.623900627,0.2123543233,0.2486693117,7228.6128786,11710.320239,0.1042853847,0.8050087912,SiC,776.40049223,0.016908171,0.4571244315,15.282610955,0.6856549451,14.303670852
004-017,2011-01-09,G,1,7.4,1,0,1,01/10/2011 12:00:00 AM,01/10/2011 3:00:00 PM,01/10/2011 12:00:00 AM,01/10/2011 5:00:00 AM,0,1,,Run sheet: EH2-SD-017,30/80 rice hulls,30mesh/80mesh,39.5,4.89,35.11,0.42,0.05,20.02,6795,54.3,23,1400,1400,1400,1000,10,50,0.5,004-017,1.18454,0.0571169,0,0,4.9121,0.338884,0.356386,0.0241157,0,0,5,0,8.76507,0.711165,100,0,84.303,0.216327,78.89,0.642712,100,0,68.6246,0.431575,64.8514,0.635799,1377.04,1.11029,1306.01,0.45815,1358.99,0.482288,1385.84,0.285357,1387.12,0.595482,1300.21,0.380917,1400,0.0926027,1399.98,0.170467,847.69,12.275,844.706,12.4141,67.4699,2.31797,57.5552,2.70388,965.633,1.89862,1075,0.246462,1074.99,0.236268,224.476,1.94276,117.068,0.547686,160.739,0.765716,12.1951,0.274332,202.536,7.57778,272.598,2.28564,830.631,1.91865,8.76507,0.711165,48.8823,1.27848,54.8085,0.728323,396.955,320.571,10.0764,0.577372,84.5446,0.850547,10.01,0.544891,125.201,1.50204,9.85264,4.46587,37.6835,2.89124,1.47186,0.377067,9.53205,0.509654,1.32927,0.366439,9.52106,1.89878,21.7925,0.0978163,107.534,0.0000777508,,,4.89289,0.0932264,17.2026,0.124799,4.37329,0.0340894,95.3406,1.45705,6.85672,0.481143,6.81576,0.380591,11.4769,0.883888,0.0381352,1.34149,173.78,18.9308,78.3387,3.62758,23.1183,12.8939,25.0007,1.3334,12.5074,0.204728,13.4275,0.20883,12.9769,1.91141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501552,0.00394256,17.3827,0.231727,0,0,45.8716,0.353074,3.85685,0.0413025,15.8346,0.146265,5.00045,0.544378,2.93292,0.447461,0,0,0.691011,0.0501599,1.14517,0.539647,0,0,0,0,0.0682651,0.00106473,1.04379,0.018871,0.395497,0.00676186,0.360255,0.00554375,0.115031,0.00149919,0.087739,0.00116828,0,0,0.0157077,0.00102607,0.0257708,0.012321,0,0,0,0,0.0150429,0.0000675202,0.177899,0.0139644,0.200153,0.00935409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150478,0.0000753356,0.230087,0.00257629,0,0,0.0871888,0.00142961,0.0794173,0.000986703,0.0253622,0.000510945,0.0193426,0.00025621,0,0,0.0034647,0.000255416,0.00570853,0.00272783,0,0,0,0,0.187566,0.00490566,7.43151,0.335021,0.422107,0.0120784,0.142469,0.00580963,0.277024,0.00616685,0.130142,0.00157256,0.662955,0.0207356,0.76094,0.0380216,0.559642,0.0174403,0.424191,0.0137577,63.7398,2.32329,48.8195,1.13409,48.8823,0.6149912088,0.6810170007,0.0151356331,0.0530120125,71.686169283,0.1689943845,0.2855132712,6567.1293211,10351.708115,0.1031242336,0.8361978022,SiC,706.63633324,0.0135514191,0.4330306312,14.769892279,0.728521978,12.581645374
005-019,2011-01-13,G,1,7.2,1,0,1,01/13/2011 10:00:00 PM,01/14/2011 6:00:00 AM,01/14/2011 12:30:00 AM,01/14/2011 2:00:00 AM,0,1,Running 508 micron sieved material,Run sheet: EH2-SD-019,Sieved 508 micron 30/80 rice hulls - Assuming same data as 30/80 RH,Sieved 30mesh/80mesh,39.5,4.89,35.11,0.42,0.05,20.02,6795,54.3,23,1400,1400,1400,1000,10,30,0.667,005-019,1.38394,0.0618061,0,0,4.41851,0.231039,0.412555,0.0193957,0,0,5,0,8.2804,0.563614,99.9999,0.00204334,81.5821,0.146316,72.1755,0.134269,100,0,68.4563,0.742843,61.0263,0.822301,1383.5,0.198544,1325.04,0.928655,1363.92,0.393313,1390.21,0.13814,1390.83,0.15003,1324.88,0.934254,1400.02,0.0777686,1400,0.0797147,928.297,2.22919,925.873,2.2235,79.9317,0.64222,72.1167,0.681598,949.497,0.443113,1075.01,0.699007,1075.03,0.451339,223.006,2.01668,117.36,0.0983381,162.141,0.606086,10.7983,0.310751,189.614,3.15948,261.618,0.301842,786.31,0.8016,8.2804,0.563614,29.9329,1.09521,57.2046,0.51817,225.357,79.3894,10.0857,0.298861,84.1682,0.524294,10.0399,0.248452,124.961,1.02055,10.7501,0.491776,52.0112,0.49315,1.95415,0.394452,9.01655,0.275466,1.23272,0.29386,7.51912,1.45956,21.8238,0.0764662,107.534,0.000012835,,,5.81222,0.0316565,14.4385,0.0449668,3.75436,0.0215123,95.7176,1.15069,2.36925,0.292299,1.98634,0.158046,10.7647,0.731815,0.019507,1.30448,-0.592909,5.43479,78.1707,3.43832,25.5937,14.7368,19.9995,1.3212,14.5033,0.19833,12.4475,0.205216,10.7724,0.251395,0,0,19.6988,2.51861,2.43916e-7,6.54677e-7,0,0,0,0,0,0,0,0,0,0,0,0,0.440825,0.00213884,21.1023,0.0870084,0,0,48.1846,0.310383,3.21423,0.0240288,14.4569,0.0780651,5.25538,0.0651908,3.41462,0.0110384,0,0,0.171538,0.00367946,0.51,0.00979796,0,0,0,0,0.0763733,0.000446112,1.07771,0.00699943,0.471978,0.000636912,0.323345,0.000972385,0.117543,0.00142029,0.0718898,0.000410389,0,0,0.00383681,0.000088018,0.0114071,0.000232832,0,0,0,0,0.0150645,0.0000527827,0.167044,0.0110589,0.154949,0.00925087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150523,0.0000569564,0.212411,0.00186091,0,0,0.0930245,0.000637462,0.0637303,0.00053408,0.023167,0.000308532,0.0141693,0.000147252,0,0,0.00075617,0.0000158886,0.00224813,0.0000402538,0,0,0,0,0.115104,0.00421153,5.70871,0.331049,0.295202,0.011511,0.107075,0.000751946,0.250247,0.0017712,0.110064,0.000868353,0.875916,0.0206628,0.927994,0.0218354,0.753113,0.0176525,0.552331,0.013117,45.362,1.52528,33.8277,0.993081,29.9329,0.8275967033,0.6810170007,0.0151356331,0.0462266763,49.672328243,0.1158727931,0.3274220496,5767.4029014,8980.112257,0.1230999791,1.0197736264,SiC,652.36925682,0.0107142972,0.3353797731,14.461891123,0.9625450549,11.373201205
005-022,2011-01-14,G,1,7.2,1,0,1,01/14/2011 11:00:00 PM,01/15/2011 4:00:00 AM,01/15/2011 12:30:00 AM,01/15/2011 2:30:00 AM,0,1,,Run sheet: EH2-SD-021,Sieved 508 micron 30/80 rice hulls - Assuming same data as 30/80 RH,Sieved 30mesh/80mesh,39.5,4.89,35.11,0.42,0.05,20.02,6795,54.3,23,1450,1450,1450,1000,25,30,0.667,005-022,1.91975,0.0689219,0,0,9.0723,0.435025,0.854164,0.0298985,0,0,5,0,12.0198,0.548695,100,0.00142929,87.4203,0.131922,73.143,0.167922,100,0,68.5328,0.763039,59.724,0.357674,1436.29,0.189221,1372.91,0.829309,1415.23,0.170694,1437.88,0.224183,1435.63,0.194586,1372.08,1.11172,1450.01,0.0818122,1450.02,0.0762265,998.234,1.91033,995.635,1.89757,82.7591,0.401646,70.0555,1.40083,943.672,0.671141,1075.01,0.715102,1075,0.271369,227.55,2.32418,132.645,0.194044,162.332,0.647821,7.47212,1.0838,177.518,9.60593,262.104,1.37166,785.62,0.993071,12.0198,0.548695,29.5588,1.04896,59.1285,0.55222,321.742,42.0151,25.0385,0.372365,84.0024,0.51362,25.0013,0.329941,124.802,0.89467,25.8226,0.532124,52.6442,0.641274,31.4461,5.82843,24.5558,0.382925,1.24362,0.290646,9.51107,1.50769,21.8278,0.0784797,107.534,0.0000406816,,,5.58302,0.055811,10.1565,0.0556418,2.63616,0.026416,95.6912,1.14721,4.47706,1.02877,4.23074,0.977503,24.7992,0.786348,0.0502067,1.32281,-0.498156,5.45938,78.553,3.35329,15.8546,10.9668,20.0002,1.33474,14.2199,0.202424,14.4293,0.205763,10.8454,0.246964,0,0,36.2253,2.64388,2.50105e-7,6.44856e-7,0,0,0,0,0,0,0,0,0,0,0,0,0.567829,0.00379531,18.308,0.14177,0,0,59.2394,0.827288,2.13371,0.0265779,9.98486,0.0803072,5.30171,0.109584,2.65343,0.0143369,0,0,0.0697143,0.00169031,0,0,0,0,0,0,0.0741267,0.000650913,1.65485,0.0198129,0.51143,0.00117068,0.278927,0.00143386,0.14809,0.00210939,0.0596047,0.000575009,0,0,0.00194755,0.0000493085,0,0,0,0,0,0,0.0150672,0.0000541726,0.241512,0.0107722,0.154765,0.0093531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150665,0.000051105,0.336358,0.00355742,0,0,0.103957,0.000938717,0.056697,0.000595852,0.0301025,0.000544828,0.0121155,0.000140862,0,0,0.000395871,0.0000104022,0,0,0,0,0,0,0.113665,0.00403366,5.70002,0.334766,0.293486,0.0115916,0.0997067,0.000980383,0.257959,0.00221906,0.116902,0.0013494,0.870561,0.0247649,0.87753,0.0249997,0.763927,0.0216815,0.499034,0.0156278,48.4957,2.06457,37.9543,0.987228,29.5588,0.8394802198,0.6810170007,0.0151356331,0.0363710572,55.731795181,0.1161139792,0.4161449868,7258.2639294,11533.027351,0.1065895394,0.9643186813,SiC,590.18634145,0.0073714675,0.481376193,20.995141162,0.9566604396,14.937299941
