ss_start,particle_size,pressure,space_time_avg,actual_MFR,X_good_C,dH_max/A,dH_max/A/T^4,tau_min,Re_in,Re_out,CH4_yield,optical_thickness,C_H2O,pp_H2O_corr
06/11/2011 1:15:00 PM,Rice hulls minus 80,5,1.29374,27.95085,0.6502791209,42.585867854,0.1134514662,0.3607180753,4865.9726161,8370.2872192,0.1057104889,0.2832539294,16.038780129,15.446328113
